AccSpeciesName,endo,wind,cache,water,ant,attach,ballistic,biotic
Agrimonia eupatoria,0.0537974683544304,0.0506329113924051,0,0.0506329113924051,0,0.84493670886076,0,0.515911282545805
Agrimonia pilosa,0,0,0,0,0,1,0,1
Agrimonia procera,0,0,0,0.4,0,0.6,0,0.428571428571429
Agrimonia repens,0,0,0,0,0,1,0,1
Agropyron cristatum,1,0,0,0,0,0,0,1
Agrostemma githago,0.6,0.2,0.2,0,0,0,0,0.75
Agrostis agrostiflora,0,1,0,0,0,0,0,0
Agrostis canina,0.746666666666667,0.0666666666666667,0,0,0.0133333333333333,0.173333333333333,0,0.734177215189873
Agrostis capillaris,0.636627906976744,0.0784883720930233,0,0.0261627906976744,0.00290697674418605,0.255813953488372,0,0.778523489932886
Agrostis castellana,0,0.5,0,0,0,0.5,0,0.5
Agrostis clavata,1,0,0,0,0,0,0,1
Agrostis curtisii,0,1,0,0,0,0,0,0
Agrostis dyeri,0,0,0,1,0,0,0,0
Agrostis gigantea,0.461538461538462,0.230769230769231,0,0,0.0769230769230769,0.230769230769231,0,0.307692307692308
Agrostis imbecilla,0,0,0,1,0,0,0,0
Agrostis magellanica,0,0,0,1,0,0,0,0
Agrostis muelleriana,0,0,0,1,0,0,0,0
Agrostis muscosa,0,0,0,1,0,0,0,0
Agrostis oresbia,0,0,0,1,0,0,0,0
Agrostis pallescens,0,0,0,1,0,0,0,0
Agrostis personata,0,0,0,1,0,0,0,0
Agrostis petriei,0,0,0,1,0,0,0,0
Agrostis rupestris,0,0.666666666666667,0,0,0,0.333333333333333,0,0.25
Agrostis scabra,0,1,0,0,0,0,0,0
Agrostis stolonifera,0.55952380952381,0.0595238095238095,0,0.0535714285714286,0.00595238095238095,0.321428571428571,0,0.561290322580645
Agrostis subulata,0,0,0,1,0,0,0,0
Agrostis vinealis,0.5,0,0,0,0,0.5,0,0.6
Agrostistachys indica,1,0,0,0,0,0,0,1
Aidia cochinchinensis,1,0,0,0,0,0,0,1
Aidia densiflora,1,0,0,0,0,0,0,1
Aidia genipiflora,1,0,0,0,0,0,0,1
Aidia micrantha,1,0,0,0,0,0,0,1
Aidia racemosa,1,0,0,0,0,0,0,1
Ailanthus altissima,0,1,0,0,0,0,0,0.0666666666666667
Ailanthus excelsa,0,1,0,0,0,0,0,0
Ailanthus integrifolia,0,1,0,0,0,0,0,0
Ailanthus triphysa,0,1,0,0,0,0,0,0
Aiouea amoena,1,0,0,0,0,0,0,1
Aiouea areolata,1,0,0,0,0,0,0,1
Aiouea effusa,1,0,0,0,0,0,0,1
Aiouea glaziovii,1,0,0,0,0,0,0,1
Aiouea grandifolia,1,0,0,0,0,0,0,1
Aiouea guianensis,1,0,0,0,0,0,0,1
Aiouea impressa,1,0,0,0,0,0,0,1
Aiouea laevis,1,0,0,0,0,0,0,1
Aiouea lehmannii,1,0,0,0,0,0,0,1
Aiouea longipetiolata,1,0,0,0,0,0,0,1
Aiouea maguireana,1,0,0,0,0,0,0,1
Aiouea montana,0.9,0,0.1,0,0,0,0,1
Aiouea myristicoides,1,0,0,0,0,0,0,1
Aiouea napoensis,1,0,0,0,0,0,0,1
Aiouea neurophylla,1,0,0,0,0,0,0,1
Aiouea opaca,1,0,0,0,0,0,0,1
Aiouea padiformis,1,0,0,0,0,0,0,1
Aiouea piauhyensis,1,0,0,0,0,0,0,1
Aiouea pittieri,1,0,0,0,0,0,0,1
Aiouea saligna,1,0,0,0,0,0,0,1
Aiouea sellowiana,1,0,0,0,0,0,0,1
Aiouea trinervis,1,0,0,0,0,0,0,1
Aiphanes horrida,1,0,0,0,0,0,0,1
Aiphanes ulei,1,0,0,0,0,0,0,1
Aira caryophyllea,0.375,0.3125,0,0.125,0.0625,0.125,0,0.625
Aira cupaniana,0,0.5,0,0,0.5,0,0,0.857142857142857
Aira elegantissima,0,0.75,0,0,0,0.25,0,0.4
Aira praecox,0.571428571428571,0,0,0.142857142857143,0,0.285714285714286,0,0.833333333333333
Aira provincialis,0,1,0,0,0,0,0,0
Aira tenorei,0,1,0,0,0,0,0,0
Aizoon fruticosum,0.5,0,0,0,0.5,0,0,0.625
Ajuga australis,0,0,0,0,1,0,0,1
Ajuga chamaepitys,0,0,0.666666666666667,0,0.333333333333333,0,0,0.5
Ajuga genevensis,0.2,0,0.4,0,0.4,0,0,0.833333333333333
Ajuga iva,0,0,0,0,1,0,0,1
Ajuga pyramidalis,0,0,0.5,0,0.5,0,0,0.666666666666667
Ajuga reptans,0,0,0.5,0,0.5,0,0,0.666666666666667
Akebia quinata,1,0,0,0,0,0,0,1
Akebia trifoliata,1,0,0,0,0,0,0,1
Alangium chinense,1,0,0,0,0,0,0,1
Alangium javanicum,1,0,0,0,0,0,0,1
Alangium kurzii,1,0,0,0,0,0,0,1
Alangium platanifolium,1,0,0,0,0,0,0,1
Alangium salviifolium,1,0,0,0,0,0,0,1
Alangium villosum,1,0,0,0,0,0,0,1
Alberta magna,0,1,0,0,0,0,0,0.333333333333333
Albertisia undulata,1,0,0,0,0,0,0,1
Albizia barinensis,0,1,0,0,0,0,0,0
Albizia carbonaria,0,1,0,0,0,0,0,0
Albizia chinensis,0.125,0.25,0,0.625,0,0,0,0.125
Albizia decandra,0,1,0,0,0,0,0,0
Albizia duckeana,1,0,0,0,0,0,0,1
Albizia glabripetala,0,0,0,1,0,0,0,0
Albizia julibrissin,0,1,0,0,0,0,0,0.1
Albizia kalkora,1,0,0,0,0,0,0,1
Albizia lebbeck,1,0,0,0,0,0,0,1
Albizia multiflora,0,0,0,1,0,0,0,0
Albizia niopoides,0,1,0,0,0,0,0,0
Albizia occidentalis,0,0,1,0,0,0,0,1
Albizia odoratissima,0.166666666666667,0.833333333333333,0,0,0,0,0,0.166666666666667
Albizia pedicellaris,1,0,0,0,0,0,0,1
Albizia pedicellata,0,1,0,0,0,0,0,0
Albizia subdimidiata,0,1,0,0,0,0,0,0
Albizia tomentosa,0,1,0,0,0,0,0,0
Alcea rosea,0.5,0,0,0,0,0.5,0,1
Alchemilla aggregata,0.75,0.25,0,0,0,0,0,0.857142857142857
Alchemilla alpina,0.5,0.25,0,0.125,0,0,0.125,0.615384615384615
Alchemilla colorata,0.6,0.2,0,0,0,0.2,0,0.875
Alchemilla connivens,0.75,0.25,0,0,0,0,0,0.857142857142857
Alchemilla coriacea,0.75,0.25,0,0,0,0,0,0.857142857142857
Alchemilla crinita,0.75,0.25,0,0,0,0,0,0.857142857142857
Alchemilla decumbens,0.75,0.25,0,0,0,0,0,0.857142857142857
Alchemilla demissa,0.75,0.25,0,0,0,0,0,0.857142857142857
Alchemilla effusa,0.75,0.25,0,0,0,0,0,0.857142857142857
Alchemilla filicaulis,0.6,0.2,0,0,0,0,0.2,0.75
Alchemilla glabra,0.6,0.2,0,0,0,0,0.2,0.292682926829268
Alchemilla glaucescens,0.666666666666667,0.333333333333333,0,0,0,0,0,0.777777777777778
Alchemilla glomerulans,0.75,0.25,0,0,0,0,0,0.857142857142857
Alchemilla grossidens,0.75,0.25,0,0,0,0,0,0.857142857142857
Alchemilla heteropoda,0.75,0.25,0,0,0,0,0,0.857142857142857
Alchemilla impexa,0.75,0.25,0,0,0,0,0,0.857142857142857
Alchemilla incisa,0.6,0.2,0,0,0,0,0.2,0.75
Alchemilla lineata,0.75,0.25,0,0,0,0,0,0.857142857142857
Alchemilla longana,0.75,0.25,0,0,0,0,0,0.857142857142857
Alchemilla mollis,0,0,0,0,0,0,1,0
Alchemilla monticola,0,0,0,0,0,0,1,0
Alchemilla obscura,0.75,0.25,0,0,0,0,0,0.857142857142857
Alchemilla obtusa,0.75,0.25,0,0,0,0,0,0.857142857142857
Alchemilla othmarii,0.75,0.25,0,0,0,0,0,0.857142857142857
Alchemilla reniformis,0.75,0.25,0,0,0,0,0,0.857142857142857
Alchemilla saxatilis,0.75,0.25,0,0,0,0,0,0.857142857142857
Alchemilla sericoneura,0.75,0.25,0,0,0,0,0,0.857142857142857
Alchemilla sinuata,0.75,0.25,0,0,0,0,0,0.857142857142857
Alchemilla splendens,0.75,0.25,0,0,0,0,0,0.857142857142857
Alchemilla straminea,0.75,0.25,0,0,0,0,0,0.857142857142857
Alchemilla strigosula,0.75,0.25,0,0,0,0,0,0.857142857142857
Alchemilla subcrenata,0.6,0.2,0,0,0,0,0.2,0.75
Alchemilla subsericea,0.75,0.25,0,0,0,0,0,0.857142857142857
Alchemilla tenuis,0.75,0.25,0,0,0,0,0,0.857142857142857
Alchemilla trunciloba,0.75,0.25,0,0,0,0,0,0.857142857142857
Alchemilla versipila,0.75,0.25,0,0,0,0,0,0.857142857142857
Alchemilla xanthochlora,0.4,0.08,0,0.08,0,0,0.44,0.145985401459854
Alchornea castaneifolia,1,0,0,0,0,0,0,1
Alchornea cordifolia,1,0,0,0,0,0,0,1
Alchornea costaricensis,1,0,0,0,0,0,0,1
Alchornea discolor,1,0,0,0,0,0,0,1
Alchornea fluviatilis,1,0,0,0,0,0,0,1
Alchornea glandulosa,0.888888888888889,0,0,0,0.111111111111111,0,0,1
Alchornea grandiflora,1,0,0,0,0,0,0,1
Alchornea grandis,1,0,0,0,0,0,0,1
Alchornea ilicifolia,0,0,0,0,0,0,1,0
Alchornea latifolia,1,0,0,0,0,0,0,1
Alchornea scandens,1,0,0,0,0,0,0,1
Alchornea sidifolia,1,0,0,0,0,0,0,1
Alchornea triplinervia,1,0,0,0,0,0,0,1
Alchorneopsis floribunda,1,0,0,0,0,0,0,1
Aldina discolor,0,0,1,0,0,0,0,1
Aldina heterophylla,0,0,1,0,0,0,0,1
Aldina insignis,0,0,1,0,0,0,0,1
Aldina kunhardtiana,0,0,1,0,0,0,0,1
Aldina latifolia,0,0,1,0,0,0,0,1
Aldina macrophylla,0,0,1,0,0,0,0,1
Aldrovanda vesiculosa,1,0,0,0,0,0,0,0.833333333333333
Alectryon connatus,1,0,0,0,0,0,0,1
Alectryon diversifolius,1,0,0,0,0,0,0,1
Alectryon excelsus,1,0,0,0,0,0,0,1
Alectryon oleifolius,1,0,0,0,0,0,0,1
Alectryon repandodentatus,1,0,0,0,0,0,0,1
Alectryon reticulatus,1,0,0,0,0,0,0,1
Alectryon semicinereus,1,0,0,0,0,0,0,1
Alectryon tomentosus,1,0,0,0,0,0,0,1
Alectryon tropicus,1,0,0,0,0,0,0,1
Alepis flavida,1,0,0,0,0,0,0,1
Alexa canaracunensis,0,0,0,0,0,0,1,0
Alexa confusa,0,0,0,0,0,0,1,0
Alexa cowanii,0,0,0,0,0,0,1,0
Alexa grandiflora,0,0,0,0,0,0,1,0
Alexa imperatricis,0,0,0,1,0,0,0,0
Alexa wachenheimii,0,0,0,1,0,0,0,0
Alhagi maurorum,0,1,0,0,0,0,0,0.111111111111111
Alibertia bertierifolia,1,0,0,0,0,0,0,1
Alibertia claviflora,1,0,0,0,0,0,0,1
Alibertia curviflora,1,0,0,0,0,0,0,1
Alibertia duckeana,1,0,0,0,0,0,0,1
Alibertia dwyeri,1,0,0,0,0,0,0,1
Alibertia edulis,1,0,0,0,0,0,0,1
Alibertia latifolia,1,0,0,0,0,0,0,1
Alibertia sorbilis,1,0,0,0,0,0,0,1
Alibertia stipularis,1,0,0,0,0,0,0,1
Alisma plantago-aquatica,0.411764705882353,0.0882352941176471,0.0882352941176471,0.264705882352941,0,0.147058823529412,0,0.333333333333333
Alkekengi officinarum,0.923076923076923,0,0,0.0384615384615385,0,0.0384615384615385,0,0.925925925925926
Allagoptera arenaria,0.857142857142857,0,0.142857142857143,0,0,0,0,1
Allagoptera campestris,0,0,1,0,0,0,0,1
Allagoptera caudescens,0,0,1,0,0,0,0,1
Allanblackia floribunda,1,0,0,0,0,0,0,1
Allanblackia stuhlmannii,0.5,0,0.5,0,0,0,0,1
Allanblackia ulugurensis,1,0,0,0,0,0,0,1
Allantoma decandra,0,1,0,0,0,0,0,0
Allantoma integrifolia,0,1,0,0,0,0,0,0
Allantoma lineata,0,0,0,1,0,0,0,0
Allantoma pauciramosa,0,1,0,0,0,0,0,0
Allantoma pluriflora,0,0,0,1,0,0,0,0
Alliaria petiolata,0,0.714285714285714,0,0.285714285714286,0,0,0,0.0833333333333333
Allium acutiflorum,0,1,0,0,0,0,0,0
Allium ampeloprasum,0,1,0,0,0,0,0,0
Allium artemisietorum,0,1,0,0,0,0,0,0
Allium canadense,0,0,0,1,0,0,0,0
Allium carinatum,0,0.653846153846154,0,0.346153846153846,0,0,0,0
Allium cepa,0,1,0,0,0,0,0,0
Allium commutatum,0,1,0,0,0,0,0,0
Allium desertorum,0,1,0,0,0,0,0,0
Allium dictyoprasum,0,1,0,0,0,0,0,0
Allium flavum,0,1,0,0,0,0,0,0
Allium lineare,0,1,0,0,0,0,0,0
Allium moschatum,0,1,0,0,0,0,0,0
Allium obliquum,0,1,0,0,0,0,0,0
Allium oleraceum,0,0.666666666666667,0,0,0,0,0.333333333333333,0
Allium paniculatum,0,1,0,0,0,0,0,0
Allium roseum,0,1,0,0,0,0,0,0
Allium rothii,0,1,0,0,0,0,0,0
Allium rotundum,0,1,0,0,0,0,0,0
Allium sativum,0,1,0,0,0,0,0,0
Allium schoenoprasum,0,0.653846153846154,0,0.346153846153846,0,0,0,0
Allium schubertii,0,1,0,0,0,0,0,0
Allium scorodoprasum,0,1,0,0,0,0,0,0
Allium sindjarense,0,0,0,0,1,0,0,1
Allium sphaerocephalon,0,1,0,0,0,0,0,0
Allium suaveolens,0,1,0,0,0,0,0,0
Allium tricoccum,1,0,0,0,0,0,0,1
Allium triquetrum,0,0.25,0.25,0,0.5,0,0,0.75
Allium ursinum,0,0.12,0.32,0.12,0.44,0,0,0.59375
Allium victorialis,0,1,0,0,0,0,0,0
Allium vineale,0,0.6,0,0.4,0,0,0,0
Allocassine laurifolia,1,0,0,0,0,0,0,1
Allocasuarina decaisneana,0,1,0,0,0,0,0,0
Allocasuarina distyla,0,1,0,0,0,0,0,0
Allocasuarina glareicola,0,1,0,0,0,0,0,0
Allocasuarina littoralis,0,1,0,0,0,0,0,0
Allocasuarina luehmannii,0,1,0,0,0,0,0,0
Allocasuarina nana,0,1,0,0,0,0,0,0
Allocasuarina paludosa,0,1,0,0,0,0,0,0
Allocasuarina rigida,0,1,0,0,0,0,0,0
Allocasuarina torulosa,0,1,0,0,0,0,0,0
Allocasuarina verticillata,0,1,0,0,0,0,0,0
Allophylus abyssinicus,1,0,0,0,0,0,0,1
Allophylus africanus,1,0,0,0,0,0,0,1
Allophylus aldabricus,1,0,0,0,0,0,0,1
Allophylus amazonicus,1,0,0,0,0,0,0,1
Allophylus angustatus,1,0,0,0,0,0,0,1
Allophylus borbonicus,1,0,0,0,0,0,0,1
Allophylus camptostachys,1,0,0,0,0,0,0,1
Allophylus chaunostachys,1,0,0,0,0,0,0,1
Allophylus chirindensis,1,0,0,0,0,0,0,1
Allophylus cobbe,1,0,0,0,0,0,0,1
Allophylus cominia,1,0,0,0,0,0,0,1
Allophylus decipiens,1,0,0,0,0,0,0,1
Allophylus divaricatus,1,0,0,0,0,0,0,1
Allophylus dregeanus,1,0,0,0,0,0,0,1
Allophylus edulis,1,0,0,0,0,0,0,1
Allophylus glabratus,1,0,0,0,0,0,0,1
Allophylus guaraniticus,1,0,0,0,0,0,0,1
Allophylus incanus,1,0,0,0,0,0,0,1
Allophylus latifolius,1,0,0,0,0,0,0,1
Allophylus leucoclados,1,0,0,0,0,0,0,1
Allophylus loretensis,1,0,0,0,0,0,0,1
Allophylus mollis,0.5,0.5,0,0,0,0,0,0.5
Allophylus natalensis,1,0,0,0,0,0,0,1
Allophylus pauciflorus,1,0,0,0,0,0,0,1
Allophylus pervillei,1,0,0,0,0,0,0,1
Allophylus petiolulatus,1,0,0,0,0,0,0,1
Allophylus pilosus,1,0,0,0,0,0,0,1
Allophylus psilospermus,1,0,0,0,0,0,0,1
Allophylus punctatus,1,0,0,0,0,0,0,1
Allophylus racemosus,1,0,0,0,0,0,0,1
Allophylus rubifolius,1,0,0,0,0,0,0,1
Allophylus scrobiculatus,1,0,0,0,0,0,0,1
Allophylus serratus,1,0,0,0,0,0,0,1
Allophylus strictus,1,0,0,0,0,0,0,1
Allophylus timoriensis,1,0,0,0,0,0,0,1
Alloteropsis semialata,0,0,0,0,1,0,0,0.2
Alnus alnobetula,0,1,0,0,0,0,0,0
Alnus glutinosa,0.134615384615385,0.5,0.0576923076923077,0.0769230769230769,0,0.230769230769231,0,0.340425531914894
Alnus incana,0.0833333333333333,0.75,0.0833333333333333,0.0833333333333333,0,0,0,0.125
Alnus maritima,0,1,0,0,0,0,0,0
Alnus nepalensis,0,1,0,0,0,0,0,0
Alnus oblongifolia,0,1,0,0,0,0,0,0
Alnus rhombifolia,0,1,0,0,0,0,0,0
Alnus rubra,0,1,0,0,0,0,0,0
Alnus serrulata,0,1,0,0,0,0,0,0
Alnus viridis,0,1,0,0,0,0,0,0
Alocasia brisbanensis,1,0,0,0,0,0,0,1
Alocasia macrorrhizos,1,0,0,0,0,0,0,1
Aloe aldabrensis,1,0,0,0,0,0,0,1
Alopecurus aequalis,0.296296296296296,0.148148148148148,0.148148148148148,0,0,0.407407407407407,0,0.322916666666667
Alopecurus arundinaceus,0,0,0,0,0,1,0,1
Alopecurus bulbosus,0,0,0,0,0,1,0,0.5
Alopecurus geniculatus,0.459183673469388,0,0,0,0,0.540816326530612,0,0.555102040816327
Alopecurus myosuroides,0.258064516129032,0.0860215053763441,0,0,0,0.56989247311828,0.0860215053763441,0.514522821576763
Alopecurus pratensis,0.227544910179641,0.0778443113772455,0,0.0778443113772455,0.0119760479041916,0.604790419161677,0,0.366386554621849
Alopecurus rendlei,0,0,0,0,0,1,0,1
Alpagrostis alpina,0,1,0,0,0,0,0,0
Alphitonia excelsa,1,0,0,0,0,0,0,1
Alphitonia incana,1,0,0,0,0,0,0,1
Alphitonia petriei,1,0,0,0,0,0,0,1
Alphitonia whitei,1,0,0,0,0,0,0,1
Alphitonia zizyphoides,1,0,0,0,0,0,0,1
Alphonsea cylindrica,1,0,0,0,0,0,0,1
Alphonsea elliptica,0.5,0,0.5,0,0,0,0,1
Alpinia arctiflora,1,0,0,0,0,0,0,1
Alpinia caerulea,1,0,0,0,0,0,0,1
Alpinia chinensis,1,0,0,0,0,0,0,1
Alpinia formosana,1,0,0,0,0,0,0,1
Alpinia hylandii,1,0,0,0,0,0,0,1
Alpinia japonica,1,0,0,0,0,0,0,1
Alpinia modesta,1,0,0,0,0,0,0,1
Alpinia oxymitra,1,0,0,0,0,0,0,1
Alpinia purpurata,1,0,0,0,0,0,0,1
Alpinia speciosa,1,0,0,0,0,0,0,1
Alpinia stachyodes,1,0,0,0,0,0,0,1
Alseis blackiana,0,0.571428571428571,0,0,0,0,0.428571428571429,0
Alseis eggersii,0,1,0,0,0,0,0,0
Alseis floribunda,0,1,0,0,0,0,0,0
Alseis labatioides,0,1,0,0,0,0,0,0
Alseis latifolia,0,1,0,0,0,0,0,0
Alseis longifolia,0,1,0,0,0,0,0,0
Alseis lugonis,0,1,0,0,0,0,0,0
Alseis microcarpa,0,1,0,0,0,0,0,0
Alseis peruviana,0,1,0,0,0,0,0,0
Alseis pickelii,0,1,0,0,0,0,0,0
Alseis reticulata,0,1,0,0,0,0,0,0
Alseodaphne peduncularis,1,0,0,0,0,0,0,1
Alseodaphne semecarpifolia,1,0,0,0,0,0,0,1
Alseuosmia banksii,1,0,0,0,0,0,0,1
Alseuosmia macrophylla,1,0,0,0,0,0,0,1
Alseuosmia pusilla,1,0,0,0,0,0,0,1
Alseuosmia quercifolia,1,0,0,0,0,0,0,1
Alseuosmia turneri,1,0,0,0,0,0,0,1
Alsodeiopsis schumannii,1,0,0,0,0,0,0,1
Alsomitra macrocarpa,0,1,0,0,0,0,0,0
Alsophila cunninghamii,0,1,0,0,0,0,0,0
Alsophila kermadecensis,0,1,0,0,0,0,0,0
Alsophila milnei,0,1,0,0,0,0,0,0
Alsophila smithii,0,1,0,0,0,0,0,0
Alstonia angustiloba,0,1,0,0,0,0,0,0
Alstonia boonei,0.333333333333333,0.666666666666667,0,0,0,0,0,0.333333333333333
Alstonia costata,0,1,0,0,0,0,0,0
Alstonia longifolia,0,1,0,0,0,0,0,0
Alstonia muelleriana,0,1,0,0,0,0,0,0
Alstonia neriifolia,0,1,0,0,0,0,0,0
Alstonia scholaris,0,1,0,0,0,0,0,0
Alstonia spatulata,0,1,0,0,0,0,0,0
Alstonia venenata,0,1,0,0,0,0,0,0
Alternanthera denticulata,0,0,0,0,0,1,0,1
Alternanthera sessilis,0,0,0,0,0.5,0.5,0,0.666666666666667
Althaea hirsuta,0.5,0.5,0,0,0,0,0,0.4
Althaea officinalis,0.5,0.5,0,0,0,0,0,0.114285714285714
Althenia bilocularis,0,0,0,1,0,0,0,0
Alvaradoa amorphoides,0,1,0,0,0,0,0,0
Alvesia rosmarinifolia,0,1,0,0,0,0,0,0
Alysicarpus bupleurifolius,0,0,0,0,1,0,0,1
Alysicarpus schomburgkii,0,0,0,0,1,0,0,0.25
Alysicarpus vaginalis,0,0,0,0,1,0,0,1
Alyssum alyssoides,0,0.571428571428571,0,0.428571428571429,0,0,0,0
Alyssum damascenum,0,0,0,1,0,0,0,0
Alyssum desertorum,0,0,0,0,1,0,0,0.5
Alyxia bracteolosa,1,0,0,0,0,0,0,1
Alyxia grandis,1,0,0,0,0,0,0,1
Alyxia ilicifolia,1,0,0,0,0,0,0,1
Alyxia oblongata,1,0,0,0,0,0,0,1
Alyxia oliviformis,0,0,1,0,0,0,0,1
Alyxia orophila,1,0,0,0,0,0,0,1
Alyxia ruscifolia,1,0,0,0,0,0,0,1
Alyxia sinensis,1,0,0,0,0,0,0,1
Alyxia spicata,1,0,0,0,0,0,0,1
Alyxia stellata,1,0,0,0,0,0,0,1
Amaioua contracta,1,0,0,0,0,0,0,1
Amaioua corymbosa,1,0,0,0,0,0,0,1
Amaioua glomerulata,1,0,0,0,0,0,0,1
Amaioua guianensis,1,0,0,0,0,0,0,1
Amaioua intermedia,1,0,0,0,0,0,0,1
Amanoa congesta,0,0,0,0,0,0,1,0
Amanoa gracillima,0,0,0,0,0,0,1,0
Amanoa guianensis,0,0,0,0,0,0,1,0
Amanoa nanayensis,0,0,0,0,0,0,1,0
Amanoa neglecta,0,0,0,0,0,0,1,0
Amanoa oblongifolia,0,0.666666666666667,0,0,0,0,0.333333333333333,0
Amanoa sinuosa,0,0,0,0,0,0,1,0
Amaracarpus nematopodus,1,0,0,0,0,0,0,1
Amaranthus albus,0.294117647058824,0.529411764705882,0,0,0,0.176470588235294,0,0.393939393939394
Amaranthus blitoides,0.5,0,0,0,0,0.5,0,1
Amaranthus blitum,0.142857142857143,0.857142857142857,0,0,0,0,0,0.25
Amaranthus caudatus,0.5,0,0,0,0,0.5,0,1
Amaranthus crispus,0,0,0,0,0,1,0,1
Amaranthus deflexus,0.333333333333333,0.333333333333333,0,0,0,0.333333333333333,0,0.75
Amaranthus graecizans,0.333333333333333,0.333333333333333,0,0,0,0.333333333333333,0,0.75
Amaranthus hybridus,0.666666666666667,0,0,0,0,0.333333333333333,0,0.833333333333333
Amaranthus muricatus,0,0,0,0,1,0,0,0.5
Amaranthus palmeri,1,0,0,0,0,0,0,0.333333333333333
Amaranthus powellii,1,0,0,0,0,0,0,0.166666666666667
Amaranthus retroflexus,0.485714285714286,0.00357142857142857,0.0821428571428571,0,0,0.346428571428571,0.0821428571428571,0.256593014967926
Amaranthus spinosus,0,0,0,0.25,0.25,0.5,0,0.8
Amaranthus standleyanus,1,0,0,0,0,0,0,1
Amaranthus viridis,0,0,0,0,1,0,0,1
Ambavia capuronii,1,0,0,0,0,0,0,1
Ambelania acida,1,0,0,0,0,0,0,1
Ambelania duckei,1,0,0,0,0,0,0,1
Ambelania occidentalis,1,0,0,0,0,0,0,1
Amberboa moschata,0,0,0.5,0,0.5,0,0,1
Ambrosia artemisiifolia,0,0,0.5,0,0,0,0.5,0.142857142857143
Ambrosia psilostachya,0,0,0,0,0,0.5,0.5,0.5
Ambrosia trifida,0,0,0,0,0,0.5,0.5,0.25
Amburana acreana,0,1,0,0,0,0,0,0
Amelanchier alnifolia,1,0,0,0,0,0,0,1
Amelanchier arborea,1,0,0,0,0,0,0,1
Amelanchier asiatica,1,0,0,0,0,0,0,1
Amelanchier bartramiana,1,0,0,0,0,0,0,1
Amelanchier canadensis,1,0,0,0,0,0,0,1
Amelanchier fernaldii,1,0,0,0,0,0,0,1
Amelanchier florida,1,0,0,0,0,0,0,1
Amelanchier gaspensis,1,0,0,0,0,0,0,1
Amelanchier intermedia,1,0,0,0,0,0,0,1
Amelanchier laevis,1,0,0,0,0,0,0,1
Amelanchier nantucketensis,1,0,0,0,0,0,0,1
Amelanchier obovalis,1,0,0,0,0,0,0,1
Amelanchier ovalis,0.975,0,0.025,0,0,0,0,1
Amelanchier sanguinea,1,0,0,0,0,0,0,1
Amelanchier spicata,1,0,0,0,0,0,0,1
Amelanchier stolonifera,1,0,0,0,0,0,0,1
Amelanchier x lamarckii,1,0,0,0,0,0,0,1
Amianthium muscitoxicum,1,0,0,0,0,0,0,1
Ammophila arenaria,0,0.888888888888889,0,0,0,0.111111111111111,0,0.1
Amomum queenslandicum,1,0,0,0,0,0,0,1
Amomyrtella guili,1,0,0,0,0,0,0,1
Amomyrtus luma,1,0,0,0,0,0,0,1
Amomyrtus meli,1,0,0,0,0,0,0,1
Amorphophallus galbra,1,0,0,0,0,0,0,1
Amorphophallus kiusianus,1,0,0,0,0,0,0,1
Amorphophallus paeoniifolius,1,0,0,0,0,0,0,1
Amorphospermum antilogum,1,0,0,0,0,0,0,1
Ampelocera edentula,1,0,0,0,0,0,0,1
Ampelocera hottlei,0.714285714285714,0,0.285714285714286,0,0,0,0,1
Ampelocera longissima,1,0,0,0,0,0,0,1
Ampelocera macrocarpa,1,0,0,0,0,0,0,1
Ampelocera ruizii,0.5,0,0.5,0,0,0,0,1
Ampelocera verrucosa,1,0,0,0,0,0,0,1
Ampelocissus acetosa,1,0,0,0,0,0,0,1
Ampelocissus africana,1,0,0,0,0,0,0,1
Ampelocissus gardineri,1,0,0,0,0,0,0,1
Ampelocissus javalensis,1,0,0,0,0,0,0,1
Ampelocissus martinii,1,0,0,0,0,0,0,1
Ampelodesmos mauritanicus,0,1,0,0,0,0,0,0
Ampelopsis cantoniensis,1,0,0,0,0,0,0,1
Ampelopsis cordata,1,0,0,0,0,0,0,1
Ampelopsis glandulosa,1,0,0,0,0,0,0,1
Amperea xiphoclada,0,0,0,0,1,0,0,1
Amphibromus fluitans,0,1,0,0,0,0,0,0
Amphicarpaea bracteata,0,0.25,0,0,0,0.25,0.5,0.166666666666667
Amphicarpaea edgeworthii,0,0,0,0,0,0,1,0
Amphidasya longicalycina,1,0,0,0,0,0,0,1
Amphilophium crucigerum,0,0.8,0.2,0,0,0,0,0.2
Amphilophium elongatum,0,1,0,0,0,0,0,0
Amphilophium paniculatum,0,1,0,0,0,0,0,0
Amphimas ferrugineus,0,1,0,0,0,0,0,0
Amphiodon effusus,0,0,0,0,0,0,1,0
Amphipogon caricinus,0,1,0,0,0,0,0,0
Amphipterygium adstringens,0,0,1,0,0,0,0,1
Amphipterygium simplicifolium,1,0,0,0,0,0,0,1
Amphitecna apiculata,1,0,0,0,0,0,0,1
Amphitecna breedlovei,1,0,0,0,0,0,0,1
Amphitecna latifolia,0.5,0,0,0.5,0,0,0,0.5
Amphitecna regalis,1,0,0,0,0,0,0,1
Amphitecna silvicola,1,0,0,0,0,0,0,1
Amphitecna tuxtlensis,1,0,0,0,0,0,0,1
Amsinckia menziesii,0,0,0,0,0,1,0,0.333333333333333
Amyema congener,1,0,0,0,0,0,0,1
Amyema friesianum,1,0,0,0,0,0,0,1
